NODE,Si
58317,0.0265
58318,0.0493
58319,0.0647
58320,0.0718
58321,0.0499
58322,0.0512
58323,0.0554
58324,0.0953
58325,0.0855
58326,0.1885
58327,0.2721
58328,0.279
58329,0.1637
58330,0.2375
58331,0.0752
58332,0.0438
58333,0.0509
58334,0.0845
58335,0.1277
58336,0.1369
58337,0.121
58338,0.0865
58339,0.0538
58340,0.0473
58341,0.0271
58342,0.0653
58343,0.0293
58344,0.0581
58345,0.0259
58346,0.0127
58347,0.0649
58348,0.0218
58349,0.0171
58350,0.0954
58351,0.0187
58352,0.0524
58353,0.0152
58354,0.0146
58355,0.019
58356,0.0837
58357,0.0689
58358,0.0336
58359,0.051
58360,0.1417
58361,0.1414
58362,0.1485
58363,0.2188
58364,0.0378
58365,0.2129
58366,0.2449
58367,0.0608
58368,0.1176
58369,0.0113
58370,0.0118
58371,0.1295
58372,0.0114
58373,0.1
58374,0.0417
58375,0.0608
58376,0.1072
58377,0.0596
58378,0.0891
58379,0.2812
58380,0.2001
58381,0.2672
58382,0.1523
58383,0.2543
58384,0.2047
58385,0.2805
58386,0.0459
58387,0.0607
58388,0.0508
58389,0.0588
58390,0.0404
58391,0.0872
58392,0.103
58393,0.0694
58394,0.0889
58395,0.0233
58396,0.0392
58397,0.2666
58398,0.1976
58399,0.2462
58400,0.2983
58401,0.0331
58402,0.0137
58403,0.0188
58404,0.0397
58405,0.0798
58406,0.0544
58407,0.0655
58408,0.1315
58409,0.1422
58410,0.0281
58411,0.0132
58412,0.0223
58413,0.0617
58414,0.0058
58415,0.0184
58416,0.0499
58417,0.1135
58418,0.0976
58419,0.2591
58420,0.2662
58421,0.2872
58422,0.1291
58423,0.1308
58424,0.1725
58425,0.0621
58426,0.0901
58427,0.0458
58428,0.0625
58429,0.1335
58430,0.1381
58431,0.1951
58432,0.1091
58433,0.0918
58434,0.1402
58435,0.1676
58436,0.0745
58437,0.0459
58438,0.0454
58439,0.0173
58440,0.056
58441,0.0793
58442,0.0654
58443,0.218
58444,0.1876
58445,0.1736
58446,0.0456
58447,0.061
58448,0.0368
58449,0.0356
58450,0.0905
58451,0.1052
58452,0.0488
58453,0.0475
58454,0.0386
58455,0.105
58456,0.1224
58457,0.0776
58458,0.1308
58459,0.0596
58460,0.0574
58461,0.0413
58462,0.0888
58463,0.0429
58464,0.0709
58465,0.0754
58466,0.2735
58467,0.1642
58468,0.2295
58469,0.2721
58470,0.2854
58471,0.2069
58472,0.2503
58473,0.1892
58474,0.0429
58475,0.0713
58476,0.0495
58477,0.0437
58478,0.0434
58479,0.0277
58480,0.0421
58481,0.0781
58482,0.1028
58483,0.01
58484,0.0281
58485,0.0222
58486,0.0196
58487,0.0515
58488,0.0313
58489,0.055
58490,0.0426
58491,0.2082
58492,0.2333
58493,0.2536
58494,0.0147
58495,0.0141
58496,0.0105
58497,0.0482
58498,0.0241
58499,0.0131
58500,0.0159
58501,0.0703
58502,0.0335
58503,0.0418
58504,0.0587
58505,0.0511
58506,0.0233
58507,0.0496
58508,0.0322
58509,0.037
58510,0.07
58511,0.0494
58512,0.0592
58513,0.0217
58514,0.0296
58515,0.02
58516,0.0353
58517,0.108
58518,0.0876
58519,0.1195
58520,0.0077
58521,0.013
58522,0.0112
58523,0.0063
58524,0.0095
58525,0.0824
58526,0.0997
58527,0.0764
58528,0.0693
58529,0.0858
58530,0.069
58531,0.0547
58532,0.068
58533,0.0284
58534,0.036
58535,0.0464
58536,0.0637
58537,0.0576
58538,0.0873
58539,0.0741
58540,0.071
58541,0.2209
58542,0.2616
58543,0.2739
58544,0.1348
58545,0.107
58546,0.1313
58547,0.1923
58548,0.0547
58549,0.1227
58550,0.109
58551,0.0211
58552,0.0268
58553,0.0755
58554,0.1365
58555,0.0513
58556,0.0162
58557,0.012
58558,0.0085
58559,0.0392
58560,0.0292
58561,0.0589
58562,0.0283
58563,0.0336
58564,0.0355
58565,0.0296
58566,0.017
58567,0.0288
58568,0.0215
58569,0.0209
58570,0.1852
58571,0.0433
58572,0.014
58573,0.0291
58574,0.0206
58575,0.2128
58576,0.1897
58577,0.2411
58578,0.0371
58579,0.0337
58580,0.0452
58581,0.0643
58582,0.0441
58583,0.0301
58584,0.0943
58585,0.0453
58586,0.0596
58587,0.0394
58588,0.106
58589,0.0039
58590,0.0101
58591,0.1076
58592,0.0745
58593,0.2651
58594,0.1761
58595,0.2313
58596,0.2728
58597,0.2858
58598,0.2161
58599,0.2503
58600,0.1867
58601,0.042
58602,0.0709
58603,0.0486
58604,0.0427
58605,0.0426
58606,0.0273
58607,0.0407
58608,0.0798
58609,0.1042
58610,0.0102
58611,0.0286
58612,0.022
58613,0.0194
58614,0.0559
58615,0.0195
58616,0.0966
58617,0.0806
58618,0.0849
58619,0.0902
58620,0.06
58621,0.0648
58622,0.1842
58623,0.2345
58624,0.2587
58625,0.0142
58626,0.0131
58627,0.0097
58628,0.0492
58629,0.0528
58630,0.0853
58631,0.0604
58632,0.0668
58633,0.0222
58634,0.0311
58635,0.0199
58636,0.0214
58637,0.0114
58638,0.0142
58639,0.0337
58640,0.0237
58641,0.0383
58642,0.0392
58643,0.0364
58644,0.0161
58645,0.0327
58646,0.0669
58647,0.0873
58648,0.0079
58649,0.0132
58650,0.0064
58651,0.1506
58652,0.1101
58653,0.0744
58654,0.0609
58655,0.0904
58656,0.0795
58657,0.061
58658,0.0733
58659,0.088
58660,0.1499
58661,0.1095
58662,0.0248
58663,0.0396
58664,0.0271
58665,0.0632
58666,0.0616
58667,0.0728
58668,0.05
58669,0.2804
58670,0.1498
58671,0.2257
58672,0.1626
58673,0.1326
58674,0.2202
58675,0.1001
58676,0.1057
58677,0.129
58678,0.0356
58679,0.0454
58680,0.066
58681,0.04
58682,0.0545
58683,0.054
58684,0.0561
58685,0.0144
58686,0.0319
58687,0.034
58688,0.0159
58689,0.0624
58690,0.0442
58691,0.0467
58692,0.0293
58693,0.07
58694,0.0361
58695,0.0211
58696,0.0263
58697,0.1852
58698,0.0433
58699,0.0229
58700,0.0395
58701,0.0204
58702,0.029
58703,0.2131
58704,0.2007
58705,0.2432
58706,0.0105
58707,0.0133
58708,0.048
58709,0.0951
58710,0.03
58711,0.0567
58712,0.0109
58713,0.018
58714,0.1198
58715,0.0427
58716,0.0117
58717,0.0049
58718,0.1076
58719,0.1424
58720,0.1843
58721,0.0797
58722,0.1035
58723,0.1265
58724,0.1026
58725,0.1109
58726,0.1191
58727,0.124
58728,0.1021
58729,0.1206
58730,0.1446
58731,0.1306
58732,0.139
58733,0.1569
58734,0.1717
58735,0.0687
58736,0.0688
58737,0.0529
58738,0.052
58739,0.0854
58740,0.0737
58741,0.0893
58742,0.0848
58743,0.0966
58744,0.104
58745,0.1297
58746,0.0882
58747,0.063
58748,0.0392
58749,0.0574
58750,0.0773
58751,0.0496
58752,0.0638
58753,0.021
58754,0.0108
58755,0.0163
58756,0.021
58757,0.042
58758,0.0104
58759,0.0722
58760,0.0421
58761,0.2046
58762,0.2313
58763,0.2485
58764,0.0509
58765,0.0643
58766,0.0401
58767,0.0636
58768,0.0505
58769,0.0164
58770,0.0171
58771,0.016
58772,0.0153
58773,0.0494
58774,0.082
58775,0.048
58776,0.0626
58777,0.024
58778,0.039
58779,0.0381
58780,0.0214
58781,0.0154
58782,0.0251
58783,0.0236
58784,0.0302
58785,0.0299
58786,0.1049
58787,0.0935
58788,0.1166
58789,0.0276
58790,0.0084
58791,0.019
58792,0.0328
58793,0.0785
58794,0.0951
58795,0.0801
58796,0.0713
58797,0.0931
58798,0.0715
58799,0.0601
58800,0.076
58801,0.0302
58802,0.0393
58803,0.2159
58804,0.1555
58805,0.2216
58806,0.116
58807,0.0879
58808,0.1046
58809,0.0446
58810,0.0665
58811,0.057
58812,0.038
58813,0.0266
58814,0.0301
58815,0.0577
58816,0.059
58817,0.0719
58818,0.0793
58819,0.0744
58820,0.0375
58821,0.0381
58822,0.0333
58823,0.1004
58824,0.0565
58825,0.0812
58826,0.1237
58827,0.1597
58828,0.0219
58829,0.0272
58830,0.0461
58831,0.0622
58832,0.0258
58833,0.0547
58834,0.0564
58835,0.0169
58836,0.0126
58837,0.0089
58838,0.0519
58839,0.0297
58840,0.0724
58841,0.0292
58842,0.0448
58843,0.0345
58844,0.0238
58845,0.0269
58846,0.1903
58847,0.1836
58848,0.2088
58849,0.0183
58850,0.0297
58851,0.0221
58852,0.0217
58853,0.0142
58854,0.0293
58855,0.0209
58856,0.0843
58857,0.1134
58858,0.1335
58859,0.0535
58860,0.0322
58861,0.0533
58862,0.0678
58863,0.0206
58864,0.0268
58865,0.0252
58866,0.0401
58867,0.0339
58868,0.1124
58869,0.0218
58870,0.1148
58871,0.0301
58872,0.0482
58873,0.0621
58874,0.0419
58875,0.0115
58876,0.0127
58877,0.0041
58878,0.0106
58879,0.0395
58880,0.0244
58881,0.0565
58882,0.0778
58883,0.0718
58884,0.072
58885,0.0797
58886,0.0139
58887,0.0235
58888,0.0157
58889,0.0293
58890,0.0257
58891,0.0296
58892,0.0095
58893,0.014
58894,0.014
58895,0.0132
58896,0.013
58897,0.0187
58898,0.0198
58899,0.0428
58900,0.0301
58901,0.0518
58902,0.026
58903,0.0347
58904,0.003
58905,0.0045
58906,0.0111
58907,0.0162
58908,0.0069
58909,0.0086
58910,0.0329
58911,0.0678
58912,0.0614
58913,0.1601
58914,0.1468
58915,0.2001
58916,0.0383
58917,0.0555
58918,0.0911
58919,0.0623
58920,0.147
58921,0.1823
58922,0.1944
58923,0.1839
58924,0.1037
58925,0.0576
58926,0.0175
58927,0.0289
58928,0.0193
58929,0.295
58930,0.2063
58931,0.2018
58932,0.2671
58933,0.1313
58934,0.0874
58935,0.0626
58936,0.0845
58937,0.065
58938,0.0481
58939,0.0354
58940,0.0495
58941,0.0463
58942,0.0433
58943,0.1416
58944,0.1672
58945,0.0959
58946,0.1608
58947,0.2137
58948,0.0243
58949,0.0139
58950,0.0111
58951,0.0272
58952,0.0244
58953,0.0678
58954,0.0467
58955,0.0335
58956,0.0262
58957,0.0094
58958,0.0112
58959,0.0166
58960,0.0286
58961,0.0237
58962,0.0215
58963,0.0283
58964,0.0466
58965,0.0351
58966,0.0096
58967,0.0089
58968,0.0079
58969,0.0109
58970,0.0115
58971,0.087
58972,0.0462
58973,0.07
58974,0.0504
58975,0.0422
58976,0.0686
58977,0.03
58978,0.0329
58979,0.0399
58980,0.0137
58981,0.0102
58982,0.0113
58983,0.0134
58984,0.0184
58985,0.0102
58986,0.0112
58987,0.0206
58988,0.0123
58989,0.0169
58990,0.0169
58991,0.017
58992,0.0059
58993,0.1077
58994,0.0642
58995,0.1511
58996,0.0579
58997,0.4463
58998,0.4494
58999,0.4822
59000,0.1865
59001,0.25
59002,0.3097
59003,0.0677
59004,0.0843
59005,0.0742
59006,0.081
59007,0.0369
59008,0.0616
59009,0.0477
59010,0.0454
59011,0.2114
59012,0.0348
59013,0.0471
59014,0.0485
59015,0.05
59016,0.0704
59017,0.1107
59018,0.1165
59019,0.0537
59020,0.0969
59021,0.1226
59022,0.085
59023,0.0272
59024,0.0116
59025,0.0207
59026,0.0282
59027,0.0243
59028,0.0567
59029,0.0877
59030,0.0745
59031,0.0775
59032,0.0936
59033,0.014
59034,0.0146
59035,0.01
59036,0.0138
59037,0.0136
59038,0.0226
59039,0.0169
59040,0.0271
59041,0.0302
59042,0.0378
59043,0.0273
59044,0.039
59045,0.0475
59046,0.0259
59047,0.034
59048,0.0131
59049,0.0171
59050,0.0091
59051,0.004
59052,0.0079
59053,0.0482
59054,0.0894
59055,0.0388
59056,0.1853
59057,0.1548
59058,0.161
59059,0.1718
59060,0.1142
59061,0.125
59062,0.3508
59063,0.4508
59064,0.4961
59065,0.22
59066,0.0452
59067,0.0319
59068,0.0297
59069,0.0944
59070,0.1608
59071,0.1121
59072,0.123
59073,0.044
59074,0.0817
59075,0.0717
59076,0.0457
59077,0.023
59078,0.0296
59079,0.0713
59080,0.0772
59081,0.074
59082,0.0661
59083,0.032
59084,0.0644
59085,0.1269
59086,0.1653
59087,0.0162
59088,0.0124
59089,0.0464
59090,0.0335
59091,0.0229
59092,0.0213
59093,0.0207
59094,0.0177
59095,0.0136
59096,0.0162
59097,0.0075
59098,0.0085
59099,0.0273
59100,0.0236
59101,0.0205
59102,0.0288
59103,0.0473
59104,0.0355
59105,0.0869
59106,0.0464
59107,0.0701
59108,0.0182
59109,0.0228
59110,0.0506
59111,0.041
59112,0.0686
59113,0.0305
59114,0.0328
59115,0.04
59116,0.0093
59117,0.0124
59118,0.0205
59119,0.0124
59120,0.017
59121,0.0168
59122,0.0169
59123,0.0051
59124,0.0038
59125,0.0027
59126,0.1124
59127,0.0575
59128,0.1557
59129,0.0549
59130,0.448
59131,0.4454
59132,0.4908
59133,0.1939
59134,0.243
59135,0.3135
59136,0.0774
59137,0.055
59138,0.0618
59139,0.2166
59140,0.0326
59141,0.0565
59142,0.0414
59143,0.0397
59144,0.0284
59145,0.059
59146,0.0399
59147,0.0806
59148,0.0734
59149,0.0749
59150,0.1145
59151,0.1228
59152,0.0554
59153,0.0969
59154,0.1216
59155,0.0833
59156,0.0296
59157,0.0094
59158,0.0186
59159,0.0435
59160,0.0586
59161,0.0335
59162,0.0245
59163,0.0387
59164,0.0323
59165,0.0402
59166,0.0377
59167,0.0331
59168,0.0363
59169,0.0387
59170,0.0461
59171,0.0399
59172,0.043
59173,0.049
59174,0.0534
59175,0.0201
59176,0.0223
59177,0.0176
59178,0.0147
59179,0.0252
59180,0.0212
59181,0.0288
59182,0.0271
59183,0.0298
59184,0.0318
59185,0.0399
59186,0.0275
59187,0.0053
59188,0.003
59189,0.0191
59190,0.0119
59191,0.0178
59192,0.0241
59193,0.015
59194,0.0209
59195,0.0042
59196,0.0377
59197,0.0992
59198,0.0599
59199,0.1071
59200,0.0809
59201,0.3987
59202,0.4474
59203,0.4864
59204,0.0293
59205,0.0271
59206,0.0212
59207,0.2166
59208,0.0463
59209,0.0251
59210,0.0305
59211,0.1346
59212,0.0644
59213,0.0804
59214,0.113
59215,0.0981
59216,0.045
59217,0.0962
59218,0.0626
59219,0.071
59220,0.1411
59221,0.0957
59222,0.1149
59223,0.043
59224,0.0569
59225,0.0396
59226,0.0679
59227,0.1997
59228,0.1691
59229,0.2282
59230,0.0163
59231,0.0263
59232,0.0214
59233,0.0119
59234,0.0179
59235,0.0252
59236,0.0309
59237,0.024
59238,0.0213
59239,0.0268
59240,0.0215
59241,0.0169
59242,0.0211
59243,0.0088
59244,0.0111
59245,0.0139
59246,0.0208
59247,0.018
59248,0.0272
59249,0.0227
59250,0.0222
59251,0.0695
59252,0.0808
59253,0.0852
59254,0.0419
59255,0.0333
59256,0.0412
59257,0.06
59258,0.015
59259,0.0377
59260,0.0329
59261,0.0066
59262,0.0082
59263,0.0251
59264,0.043
59265,0.0158
59266,0.005
59267,0.0037
59268,0.0027
59269,0.1124
59270,0.0574
59271,0.1557
59272,0.0549
59273,0.448
59274,0.4454
59275,0.4909
59276,0.194
59277,0.2431
59278,0.3135
59279,0.0774
59280,0.055
59281,0.0618
59282,0.2166
59283,0.0314
59284,0.0563
59285,0.0412
59286,0.0395
59287,0.0284
59288,0.059
59289,0.0399
59290,0.0806
59291,0.0734
59292,0.0749
59293,0.1145
59294,0.1228
59295,0.0567
59296,0.097
59297,0.122
59298,0.0832
59299,0.0296
59300,0.0094
59301,0.0185
59302,0.0395
59303,0.0761
59304,0.0642
59305,0.092
59306,0.0881
59307,0.0763
59308,0.0912
59309,0.0298
59310,0.0308
59311,0.0341
59312,0.0175
59313,0.0203
59314,0.0257
59315,0.0412
59316,0.0479
59317,0.0192
59318,0.0089
59319,0.2843
59320,0.1043
59321,0.0735
59322,0.1652
59323,0.1565
59324,0.4451
59325,0.0582
59326,0.0723
59327,0.0879
59328,0.4926
59329,0.5221
59330,0.3735
59331,0.1287
59332,0.4441
59333,0.0221
59334,0.0628
59335,0.0508
59336,0.0152
59337,0.0201
59338,0.0223
59339,0.0155
59340,0.0158
59341,0.0172
59342,0.0296
59343,0.0265
59344,0.0588
59345,0.0849
59346,0.0871
59347,0.0512
59348,0.074
59349,0.0233
59350,0.0136
59351,0.0157
59352,0.0261
59353,0.0394
59354,0.0424
59355,0.0376
59356,0.0268
59357,0.0167
59358,0.0146
59359,0.0084
59360,0.0202
59361,0.0091
59362,0.018
59363,0.0081
59364,0.004
59365,0.0201
59366,0.0068
59367,0.033
59368,0.183
59369,0.036
59370,0.1005
59371,0.0291
59372,0.0277
59373,0.0363
59374,0.1604
59375,0.1322
59376,0.0645
59377,0.0978
59378,0.2718
59379,0.2712
59380,0.2849
59381,0.4207
59382,0.1807
59383,0.4085
59384,0.4699
59385,0.1174
59386,0.227
59387,0.0228
59388,0.0249
59389,0.2485
59390,0.0218
59391,0.0111
59392,0.0175
59393,0.0052
59394,0.0076
59395,0.0105
59396,0.018
59397,0.0108
59398,0.0882
59399,0.0625
59400,0.0841
59401,0.0471
59402,0.0784
59403,0.0639
59404,0.087
59405,0.0104
59406,0.0082
59407,0.022
59408,0.0194
59409,0.0261
59410,0.0331
59411,0.0169
59412,0.0268
59413,0.0317
59414,0.0131
59415,0.021
59416,0.1663
59417,0.0451
59418,0.1644
59419,0.5116
59420,0.3949
59421,0.4716
59422,0.5666
59423,0.0651
59424,0.0271
59425,0.0389
59426,0.0757
59427,0.1542
59428,0.104
59429,0.1211
59430,0.2559
59431,0.2665
59432,0.0528
59433,0.0267
59434,0.0428
59435,0.1237
59436,0.0123
59437,0.035
59438,0.0213
59439,0.035
59440,0.0302
59441,0.0397
59442,0.0404
59443,0.0532
59444,0.0813
59445,0.0833
59446,0.0905
59447,0.0193
59448,0.0278
59449,0.0143
59450,0.0195
59451,0.0412
59452,0.0428
59453,0.0604
59454,0.0336
59455,0.0284
59456,0.0434
59457,0.0521
59458,0.0229
59459,0.0142
59460,0.0142
59461,0.0055
59462,0.1075
59463,0.152
59464,0.1255
59465,0.4183
59466,0.3658
59467,0.333
59468,0.1263
59469,0.1187
59470,0.0706
59471,0.0699
59472,0.1736
59473,0.2031
59474,0.0936
59475,0.0911
59476,0.0739
59477,0.2014
59478,0.2349
59479,0.1488
59480,0.2509
59481,0.1144
59482,0.1101
59483,0.0793
59484,0.1703
59485,0.0823
59486,0.1362
59487,0.0388
59488,0.0731
59489,0.0652
59490,0.0917
59491,0.0878
59492,0.0782
59493,0.0906
59494,0.03
59495,0.0308
59496,0.0341
59497,0.0173
59498,0.0201
59499,0.0235
59500,0.0405
59501,0.0468
59502,0.0192
59503,0.0089
59504,0.2823
59505,0.104
59506,0.0735
59507,0.1648
59508,0.1561
59509,0.4313
59510,0.0588
59511,0.0717
59512,0.0879
59513,0.5066
59514,0.5223
59515,0.3737
59516,0.1287
59517,0.4468
59518,0.0221
59519,0.0627
59520,0.0507
59521,0.0153
59522,0.0201
59523,0.0224
59524,0.0155
59525,0.0159
59526,0.0172
59527,0.0297
59528,0.0265
59529,0.0586
59530,0.0845
59531,0.0867
59532,0.0511
59533,0.0738
59534,0.0233
59535,0.0136
59536,0.0158
59537,0.0263
59538,0.0396
59539,0.0425
59540,0.0376
59541,0.0269
59542,0.0167
59543,0.0147
59544,0.0085
59545,0.0202
59546,0.0091
59547,0.0181
59548,0.0081
59549,0.004
59550,0.0202
59551,0.0068
59552,0.033
59553,0.183
59554,0.036
59555,0.1005
59556,0.0291
59557,0.0277
59558,0.0363
59559,0.1604
59560,0.1322
59561,0.0644
59562,0.0978
59563,0.2718
59564,0.2713
59565,0.2849
59566,0.4207
59567,0.1807
59568,0.4085
59569,0.4699
59570,0.1175
59571,0.227
59572,0.0228
59573,0.0249
59574,0.2484
59575,0.0218
59576,0.0311
59577,0.0129
59578,0.0189
59579,0.0333
59580,0.0185
59581,0.0275
59582,0.0873
59583,0.0622
59584,0.083
59585,0.0473
59586,0.079
59587,0.0636
59588,0.0871
59589,0.0143
59590,0.0188
59591,0.0158
59592,0.0183
59593,0.0126
59594,0.0272
59595,0.032
59596,0.0215
59597,0.1705
59598,0.0447
59599,0.1658
59600,0.5115
59601,0.3953
59602,0.4725
59603,0.5722
59604,0.0657
59605,0.0263
59606,0.0384
59607,0.0763
59608,0.1539
59609,0.1063
59610,0.1258
59611,0.2523
59612,0.2727
59613,0.0539
59614,0.0254
59615,0.0429
59616,0.1183
59617,0.0113
59618,0.0352
59619,0.0208
59620,0.0352
59621,0.0304
59622,0.0805
59623,0.0827
59624,0.0892
59625,0.0401
59626,0.0407
59627,0.0536
59628,0.0193
59629,0.028
59630,0.0143
59631,0.0196
59632,0.0415
59633,0.0428
59634,0.0605
59635,0.0339
59636,0.0285
59637,0.0436
59638,0.0521
59639,0.0231
59640,0.0143
59641,0.0142
59642,0.0055
59643,0.1076
59644,0.152
59645,0.1255
59646,0.4183
59647,0.3658
59648,0.333
59649,0.1263
59650,0.1189
59651,0.0709
59652,0.0704
59653,0.1735
59654,0.2026
59655,0.0936
59656,0.0912
59657,0.074
59658,0.2014
59659,0.2348
59660,0.1488
59661,0.2509
59662,0.1144
59663,0.1101
59664,0.0793
59665,0.1703
59666,0.0823
59667,0.1362
59668,0.0387
59669,0.0731
59670,0.0652
59671,0.0917
59672,0.0878
59673,0.0782
59674,0.0906
59675,0.03
59676,0.0308
59677,0.0341
59678,0.0171
59679,0.0199
59680,0.0235
59681,0.0405
59682,0.0467
59683,0.0191
59684,0.0088
59685,0.2823
59686,0.104
59687,0.0735
59688,0.1649
59689,0.1561
59690,0.4313
59691,0.0586
59692,0.0717
59693,0.0879
59694,0.5066
59695,0.5223
59696,0.3737
59697,0.1287
59698,0.4468
59699,0.022
59700,0.0628
59701,0.0507
59702,0.0296
59703,0.0357
59704,0.0248
59705,0.0526
59706,0.0648
59707,0.0573
59708,0.0403
59709,0.0504
59710,0.0555
59711,0.0426
59712,0.0329
59713,0.0485
59714,0.028
59715,0.0438
59716,0.0353
59717,0.0191
59718,0.0323
59719,0.0274
59720,0.0364
59721,0.0388
59722,0.0389
59723,0.0393
59724,0.0415
59725,0.0105
59726,0.0083
59727,0.004
59728,0.0074
59729,0.0206
59730,0.0614
59731,0.1342
59732,0.3555
59733,0.0815
59734,0.4625
59735,0.2028
59736,0.2534
59737,0.0422
59738,0.0384
59739,0.0977
59740,0.0814
59741,0.0572
59742,0.0311
59743,0.0259
59744,0.0317
59745,0.4219
59746,0.1805
59747,0.4729
59748,0.0403
59749,0.0999
59750,0.0772
59751,0.0636
59752,0.026
59753,0.1726
59754,0.1843
59755,0.1431
59756,0.0162
59757,0.0619
59758,0.0311
59759,0.0129
59760,0.0189
59761,0.0333
59762,0.0185
59763,0.0276
59764,0.0873
59765,0.0623
59766,0.083
59767,0.0487
59768,0.0762
59769,0.0639
59770,0.0867
59771,0.0143
59772,0.0188
59773,0.0158
59774,0.0183
59775,0.0126
59776,0.0271
59777,0.0319
59778,0.0221
59779,0.1663
59780,0.0452
59781,0.1658
59782,0.5117
59783,0.3954
59784,0.4853
59785,0.5743
59786,0.0658
59787,0.0264
59788,0.0385
59789,0.0762
59790,0.1533
59791,0.1061
59792,0.116
59793,0.2493
59794,0.2696
59795,0.0515
59796,0.0267
59797,0.0432
59798,0.118
59799,0.0114
59800,0.0341
59801,0.0209
59802,0.0353
59803,0.0303
59804,0.0806
59805,0.0827
59806,0.0893
59807,0.0401
59808,0.0407
59809,0.0536
59810,0.0194
59811,0.0278
59812,0.0146
59813,0.0196
59814,0.0414
59815,0.043
59816,0.0606
59817,0.0336
59818,0.0285
59819,0.0436
59820,0.0521
59821,0.0231
59822,0.0143
59823,0.0142
59824,0.0056
59825,0.1074
59826,0.152
59827,0.1255
59828,0.4183
59829,0.3658
59830,0.333
59831,0.1263
59832,0.1187
59833,0.0707
59834,0.0699
59835,0.1736
59836,0.2031
59837,0.0936
59838,0.0911
59839,0.0739
59840,0.2015
59841,0.2349
59842,0.1488
59843,0.2509
59844,0.1144
59845,0.1101
59846,0.0793
59847,0.1702
59848,0.0823
59849,0.1362
59850,0.0138
59851,0.0236
59852,0.0224
59853,0.032
59854,0.0302
59855,0.0173
59856,0.0156
59857,0.0724
59858,0.0641
59859,0.0909
59860,0.0875
59861,0.0742
59862,0.0894
59863,0.0215
59864,0.0214
59865,0.0184
59866,0.0342
59867,0.0323
59868,0.0402
59869,0.2823
59870,0.104
59871,0.0735
59872,0.1648
59873,0.1561
59874,0.4313
59875,0.0587
59876,0.0717
59877,0.0879
59878,0.5066
59879,0.5223
59880,0.3737
59881,0.1287
59882,0.4468
59883,0.0221
59884,0.0627
59885,0.0507
59886,0.0188
59887,0.0268
59888,0.0263
59889,0.0165
59890,0.0313
59891,0.0234
59892,0.0193
59893,0.0318
59894,0.0291
59895,0.0522
59896,0.0581
59897,0.0711
59898,0.0266
59899,0.0404
59900,0.0435
59901,0.0241
59902,0.0146
59903,0.0166
59904,0.029
59905,0.0214
59906,0.0294
59907,0.0264
59908,0.0379
59909,0.0398
59910,0.0291
59911,0.0365
59912,0.0164
59913,0.0092
59914,0.0338
59915,0.0187
59916,0.025
59917,0.0081
59918,0.004
59919,0.0204
59920,0.0068
59921,0.033
59922,0.183
59923,0.036
59924,0.1004
59925,0.0291
59926,0.0277
59927,0.0363
59928,0.1604
59929,0.1322
59930,0.0644
59931,0.0978
59932,0.2718
59933,0.2713
59934,0.2849
59935,0.4207
59936,0.1807
59937,0.4085
59938,0.4699
59939,0.1175
59940,0.227
59941,0.0228
59942,0.0249
59943,0.2484
59944,0.0218
59945,0.0311
59946,0.0129
59947,0.0189
59948,0.0333
59949,0.0185
59950,0.0276
59951,0.0883
59952,0.0622
59953,0.0831
59954,0.0475
59955,0.0779
59956,0.0634
59957,0.0871
59958,0.0143
59959,0.0189
59960,0.0158
59961,0.0183
59962,0.0126
59963,0.0271
59964,0.032
59965,0.0215
59966,0.17
59967,0.0446
59968,0.1668
59969,0.5121
59970,0.3962
59971,0.4725
59972,0.5727
59973,0.0655
59974,0.0263
59975,0.0383
59976,0.0761
59977,0.1532
59978,0.106
59979,0.1256
59980,0.2513
59981,0.2723
59982,0.0538
59983,0.0254
59984,0.0429
59985,0.1177
59986,0.0113
59987,0.0352
59988,0.021
59989,0.0368
59990,0.03
59991,0.081
59992,0.0823
59993,0.0886
59994,0.0539
59995,0.0394
59996,0.0559
59997,0.0197
59998,0.0286
59999,0.0145
60000,0.0198
60001,0.0411
60002,0.0428
60003,0.06
60004,0.0341
60005,0.042
60006,0.0633
60007,0.0193
60008,0.0131
60009,0.014
60010,0.0144
60011,0.0055
60012,0.1069
60013,0.09
60014,0.1229
60015,0.393
60016,0.3701
60017,0.4235
60018,0.1304
60019,0.118
60020,0.0738
60021,0.0725
60022,0.1703
60023,0.1967
60024,0.0942
60025,0.0916
60026,0.0756
60027,0.1972
60028,0.2484
60029,0.1338
60030,0.2377
60031,0.1465
60032,0.1126
60033,0.2566
60034,0.0799
60035,0.0386
60036,0.0682
60037,0.0644
60038,0.0967
60039,0.0878
60040,0.0783
60041,0.0915
60042,0.03
60043,0.0308
60044,0.0342
60045,0.017
60046,0.0199
60047,0.0235
60048,0.0405
60049,0.0468
60050,0.0191
60051,0.0088
60052,0.2843
60053,0.1041
60054,0.0735
60055,0.1652
60056,0.1564
60057,0.4451
60058,0.0587
60059,0.0717
60060,0.0879
60061,0.4926
60062,0.5221
60063,0.3734
60064,0.1287
60065,0.4441
60066,0.0221
60067,0.0628
60068,0.0507
60069,0.0153
60070,0.0201
60071,0.0223
60072,0.0155
60073,0.0159
60074,0.0172
60075,0.0296
60076,0.0265
60077,0.0586
60078,0.0845
60079,0.0867
60080,0.0509
60081,0.0738
60082,0.0234
60083,0.0136
60084,0.0158
60085,0.0263
60086,0.0397
60087,0.0425
60088,0.0376
