NODE ,X [m],Y [m],Z [m]
42391,78.617,-1.613,0.443
42392,78.536,-1.296,0.451
42393,78.455,-0.979,0.459
42394,78.380,-0.686,0.467
42395,78.305,-0.392,0.474
42396,78.254,-0.196,0.480
42397,77.669,0.000,0.487
42398,78.154,0.194,0.480
42399,78.104,0.390,0.475
42400,78.030,0.680,0.468
42401,77.955,0.971,0.462
42402,77.837,1.430,0.451
42403,77.720,1.889,0.440
42404,77.630,2.237,0.431
42405,77.316,2.531,0.425
42406,77.077,2.531,0.426
42407,76.929,2.531,0.427
42472,79.087,-2.530,0.418
42473,79.321,-2.530,0.417
42474,79.509,-2.530,0.416
42475,78.591,0.000,0.483
42476,78.173,2.531,0.422
42477,78.017,2.531,0.422
42478,77.786,2.531,0.423
42537,79.783,-2.530,0.415
42538,79.938,-2.530,0.414
42539,80.170,-2.530,0.413
42540,80.351,-2.335,0.417
42541,80.301,-2.139,0.422
42542,80.242,-1.910,0.428
42543,80.174,-1.645,0.435
42544,80.093,-1.326,0.444
42545,80.011,-1.008,0.452
42546,79.934,-0.706,0.460
42547,79.856,-0.404,0.468
42548,79.804,-0.202,0.473
42549,79.365,0.000,0.480
42550,79.702,0.197,0.474
42551,79.651,0.395,0.469
42552,79.576,0.690,0.462
42553,79.500,0.986,0.455
42554,79.384,1.436,0.444
42555,79.269,1.887,0.433
42556,79.186,2.209,0.425
42557,78.822,2.531,0.419
42558,78.642,2.531,0.420
42559,78.446,2.531,0.420
42622,80.640,-2.530,0.411
42623,80.879,-2.530,0.409
42624,81.069,-2.530,0.408
42625,80.140,0.000,0.476
42626,79.753,2.531,0.415
42627,79.629,2.531,0.415
42628,79.366,2.531,0.417
42691,81.300,-2.530,0.407
42692,81.424,-2.530,0.406
42693,81.687,-2.530,0.404
42694,81.898,-2.330,0.408
42695,81.847,-2.129,0.414
42696,81.781,-1.871,0.420
42697,81.714,-1.613,0.427
42698,81.633,-1.296,0.436
42699,81.552,-0.979,0.444
42700,81.477,-0.686,0.452
42701,81.402,-0.392,0.459
42702,81.351,-0.196,0.465
42703,80.766,0.000,0.473
42704,81.251,0.194,0.465
42705,81.201,0.390,0.461
42706,81.127,0.680,0.454
42707,81.052,0.971,0.447
42708,80.934,1.430,0.436
42709,80.817,1.889,0.425
42710,80.727,2.237,0.417
42711,80.413,2.531,0.411
42712,80.174,2.531,0.413
42713,80.026,2.531,0.414
42778,82.179,-2.530,0.402
42779,82.408,-2.530,0.400
42780,82.604,-2.530,0.399
42781,81.688,0.000,0.468
42782,81.268,2.531,0.407
42783,81.110,2.531,0.408
42784,80.881,2.531,0.409
42843,82.880,-2.530,0.398
42844,83.036,-2.530,0.397
42845,83.267,-2.530,0.396
42846,83.446,-2.328,0.400
42847,83.394,-2.125,0.405
42848,83.329,-1.870,0.412
42849,83.264,-1.615,0.419
42850,83.183,-1.302,0.427
42851,83.103,-0.989,0.435
42852,83.027,-0.692,0.443
42853,82.951,-0.396,0.451
42854,82.900,-0.198,0.456
42855,82.463,0.000,0.463
42856,82.799,0.197,0.457
42857,82.748,0.395,0.452
42858,82.673,0.690,0.445
42859,82.597,0.986,0.438
42860,82.481,1.436,0.427
42861,82.366,1.887,0.417
42862,82.283,2.209,0.409
42863,81.919,2.531,0.403
42864,81.739,2.531,0.404
42865,81.543,2.531,0.405
42928,83.737,-2.530,0.393
42929,83.976,-2.530,0.392
42930,84.166,-2.530,0.391
42931,83.237,0.000,0.459
42932,82.851,2.531,0.398
42933,82.726,2.531,0.399
42934,82.463,2.531,0.400
42997,84.397,-2.530,0.389
42998,84.521,-2.530,0.389
42999,84.784,-2.530,0.387
43000,84.995,-2.330,0.391
43001,84.944,-2.129,0.396
43002,84.878,-1.871,0.403
43003,84.812,-1.613,0.410
43004,84.730,-1.296,0.418
43005,84.649,-0.979,0.427
43006,84.574,-0.686,0.435
43007,84.499,-0.392,0.442
43008,84.449,-0.196,0.447
43009,83.864,0.000,0.456
43010,84.348,0.195,0.448
43011,84.298,0.391,0.443
43012,84.223,0.682,0.437
43013,84.149,0.974,0.430
43014,84.031,1.434,0.419
43015,83.913,1.893,0.408
43016,83.824,2.238,0.400
43017,83.510,2.531,0.394
43018,83.272,2.531,0.396
43019,83.123,2.531,0.396
43084,85.281,-2.530,0.384
43085,85.515,-2.530,0.382
43086,85.703,-2.530,0.381
43087,84.786,0.000,0.450
43088,84.367,2.531,0.390
43089,84.211,2.531,0.391
43090,83.980,2.531,0.392
43149,85.977,-2.530,0.379
43150,86.133,-2.530,0.378
43151,86.364,-2.530,0.376
43152,86.545,-2.335,0.380
43153,86.495,-2.139,0.385
43154,86.436,-1.910,0.391
43155,86.368,-1.645,0.399
43156,86.287,-1.326,0.407
43157,86.205,-1.008,0.416
43158,86.128,-0.706,0.424
43159,86.051,-0.404,0.432
43160,85.999,-0.202,0.437
43161,85.560,0.000,0.445
43162,85.896,0.197,0.438
43163,85.846,0.395,0.433
43164,85.770,0.690,0.427
43165,85.694,0.986,0.420
43166,85.578,1.436,0.409
43167,85.463,1.887,0.399
43168,85.380,2.209,0.391
43169,85.016,2.531,0.386
43170,84.836,2.531,0.387
43171,84.640,2.531,0.388
43234,86.834,-2.530,0.373
43235,87.073,-2.530,0.372
43236,87.263,-2.530,0.370
43237,86.334,0.000,0.440
43238,85.948,2.531,0.379
43239,85.823,2.531,0.380
43240,85.561,2.531,0.382
43303,87.494,-2.530,0.369
43304,87.618,-2.530,0.368
43305,87.881,-2.530,0.366
43306,88.092,-2.330,0.369
43307,88.041,-2.129,0.375
43308,87.975,-1.871,0.382
43309,87.909,-1.613,0.389
43310,87.828,-1.296,0.397
43311,87.746,-0.979,0.406
43312,87.671,-0.686,0.414
43313,87.596,-0.392,0.421
43314,87.546,-0.196,0.427
43315,86.961,0.000,0.436
43316,87.446,0.194,0.427
43317,87.396,0.390,0.423
43318,87.321,0.680,0.416
43319,87.247,0.971,0.409
43320,87.129,1.430,0.399
43321,87.011,1.889,0.388
43322,86.922,2.237,0.380
43323,86.608,2.531,0.375
43324,86.369,2.531,0.376
43325,86.220,2.531,0.377
43390,88.378,-2.530,0.363
43391,88.612,-2.530,0.361
43392,88.800,-2.530,0.360
43393,87.883,0.000,0.429
43394,87.464,2.531,0.369
43395,87.308,2.531,0.370
43396,87.077,2.531,0.371
43455,89.056,-2.530,0.358
43456,89.193,-2.530,0.357
43457,89.325,-2.530,0.356
43458,89.484,-2.530,0.355
43459,89.605,-2.530,0.354
43460,88.657,0.000,0.424
43461,88.330,2.531,0.363
43462,88.266,2.531,0.363
43463,88.183,2.531,0.364
43464,88.100,2.531,0.364
43465,87.983,2.531,0.365
43466,87.843,2.531,0.366
43467,87.716,2.531,0.367
43534,89.757,-2.530,0.353
43535,89.822,-2.530,0.353
43536,89.923,-2.530,0.352
43537,89.990,-2.530,0.351
43538,90.095,-2.530,0.351
43539,90.247,-2.530,0.350
43540,90.357,-2.530,0.349
43541,89.431,0.000,0.419
43542,89.030,2.531,0.358
43543,88.890,2.531,0.359
43544,88.745,2.531,0.360
43545,88.600,2.531,0.361
43546,88.474,2.531,0.362
43611,90.604,-2.530,0.347
43612,90.742,-2.530,0.346
43613,90.875,-2.530,0.344
43614,91.032,-2.530,0.343
43615,91.154,-2.530,0.342
43616,90.206,0.000,0.413
43617,89.879,2.531,0.352
43618,89.814,2.531,0.352
43619,89.730,2.531,0.353
43620,89.646,2.531,0.354
43621,89.534,2.531,0.354
43622,89.389,2.531,0.355
43623,89.264,2.531,0.356
43690,91.342,-2.530,0.340
43691,91.443,-2.530,0.339
43692,91.547,-2.530,0.338
43693,90.980,0.000,0.406
43758,92.093,-2.530,0.334
43759,91.754,0.000,0.400
43760,91.367,2.531,0.340
43761,91.242,2.531,0.341
43762,91.100,2.531,0.342
43829,92.854,-2.530,0.328
43830,92.917,-2.530,0.327
43831,93.014,-2.530,0.326
43832,93.082,-2.530,0.326
43833,93.188,-2.530,0.325
43834,93.340,-2.530,0.324
43835,93.452,-2.530,0.323
43836,92.768,0.000,0.392
43837,92.620,0.000,0.393
43838,92.381,0.000,0.395
43839,92.127,2.531,0.334
43840,91.987,2.531,0.335
43841,91.842,2.531,0.336
43842,91.697,2.531,0.337
43843,91.572,2.531,0.338
43908,93.701,-2.530,0.321
43909,93.839,-2.530,0.319
43910,93.973,-2.530,0.318
43911,94.131,-2.530,0.317
43912,94.251,-2.530,0.316
43913,93.451,0.000,0.386
43914,93.211,0.000,0.388
43915,93.017,0.000,0.389
43916,92.976,2.531,0.327
43917,92.911,2.531,0.327
43918,92.844,2.531,0.328
43919,92.743,2.531,0.328
43920,92.605,2.531,0.330
43921,92.486,2.531,0.331
43922,92.358,2.531,0.332
43989,94.451,-2.530,0.314
43990,94.563,-2.530,0.313
43991,94.747,-2.530,0.312
43992,94.077,0.000,0.381
44057,95.205,-2.530,0.308
44058,94.851,0.000,0.374
44059,94.484,2.531,0.314
44060,94.378,2.531,0.315
44061,94.201,2.531,0.317
44128,95.952,-2.530,0.300
44129,96.017,-2.530,0.300
44130,96.116,-2.530,0.299
44131,96.184,-2.530,0.298
44132,96.288,-2.530,0.297
44133,96.441,-2.530,0.296
44134,96.551,-2.530,0.295
44135,95.626,0.000,0.367
44136,95.226,2.531,0.307
44137,95.088,2.531,0.309
44138,94.942,2.531,0.310
44139,94.796,2.531,0.312
44140,94.669,2.531,0.313
44205,96.798,-2.530,0.292
44206,96.936,-2.530,0.291
44207,97.081,-2.530,0.290
44208,97.226,-2.530,0.288
44209,97.348,-2.530,0.287
44210,96.400,0.000,0.359
44211,96.073,2.531,0.299
44212,96.009,2.531,0.300
44213,95.926,2.531,0.301
44214,95.842,2.531,0.301
44215,95.726,2.531,0.303
44216,95.586,2.531,0.304
44217,95.459,2.531,0.305
44284,97.500,-2.530,0.286
44285,97.565,-2.530,0.285
44286,97.666,-2.530,0.284
44287,97.732,-2.530,0.283
44288,97.838,-2.530,0.282
44289,97.990,-2.530,0.281
44290,98.100,-2.530,0.280
44291,97.174,0.000,0.352
44292,96.775,2.531,0.293
44293,96.637,2.531,0.294
44294,96.491,2.531,0.295
44295,96.345,2.531,0.297
44296,96.217,2.531,0.298
44361,98.365,-2.530,0.277
44362,98.521,-2.530,0.276
44363,98.752,-2.530,0.274
44364,98.934,-2.335,0.277
44365,98.884,-2.139,0.282
44366,98.825,-1.911,0.288
44367,98.757,-1.645,0.296
44368,98.675,-1.326,0.304
44369,98.594,-1.008,0.313
44370,98.517,-0.706,0.321
44371,98.439,-0.404,0.330
44372,98.387,-0.202,0.335
44373,97.949,0.000,0.344
44374,98.285,0.197,0.336
44375,98.234,0.395,0.332
44376,98.159,0.690,0.325
44377,98.083,0.986,0.319
44378,97.967,1.436,0.308
44379,97.851,1.887,0.298
44380,97.769,2.209,0.291
44381,97.404,2.531,0.286
44382,97.225,2.531,0.288
44383,97.029,2.531,0.290
44446,99.223,-2.530,0.269
44447,99.461,-2.530,0.267
44448,99.652,-2.530,0.265
44449,98.723,0.000,0.337
44450,98.336,2.531,0.278
44451,98.212,2.531,0.279
44452,97.949,2.531,0.281
44515,99.882,-2.530,0.262
44516,100.007,-2.530,0.261
44517,100.270,-2.530,0.258
44518,100.482,-2.332,0.261
44519,100.431,-2.134,0.266
44520,100.365,-1.878,0.274
44521,100.300,-1.622,0.281
44522,100.216,-1.295,0.290
44523,100.132,-0.967,0.299
44524,100.058,-0.678,0.307
44525,99.984,-0.389,0.315
44526,99.934,-0.194,0.320
44527,99.349,0.000,0.331
44528,99.834,0.194,0.321
44529,99.784,0.390,0.317
44530,99.710,0.680,0.311
44531,99.635,0.971,0.304
44532,99.517,1.430,0.294
44533,99.400,1.889,0.284
44534,99.310,2.237,0.276
44535,98.996,2.531,0.272
44536,98.757,2.531,0.274
44537,98.609,2.531,0.275
44602,100.766,-2.530,0.253
44603,101.000,-2.530,0.250
44604,101.189,-2.530,0.248
44605,100.271,0.000,0.322
44606,99.853,2.531,0.263
44607,99.697,2.531,0.265
44608,99.466,2.531,0.267
44667,101.462,-2.530,0.245
44668,101.618,-2.530,0.244
44669,101.850,-2.530,0.241
44670,102.031,-2.335,0.244
44671,101.981,-2.139,0.249
44672,101.922,-1.910,0.256
44673,101.854,-1.645,0.263
44674,101.773,-1.326,0.272
44675,101.691,-1.008,0.281
44676,101.614,-0.706,0.289
44677,101.536,-0.404,0.298
44678,101.485,-0.202,0.303
44679,101.046,0.000,0.313
44680,101.382,0.197,0.304
44681,101.332,0.395,0.300
44682,101.256,0.690,0.294
44683,101.180,0.986,0.287
44684,101.064,1.436,0.277
44685,100.949,1.887,0.267
44686,100.866,2.209,0.260
44687,100.502,2.531,0.256
44688,100.322,2.531,0.258
44689,100.126,2.531,0.260
44752,102.320,-2.530,0.236
44753,102.559,-2.530,0.233
44754,102.749,-2.530,0.231
44755,101.820,0.000,0.305
44756,101.433,2.531,0.246
44757,101.309,2.531,0.247
44758,101.046,2.531,0.250
44821,102.980,-2.530,0.229
44822,103.104,-2.530,0.227
44823,103.367,-2.530,0.224
44824,103.578,-2.330,0.227
44825,103.527,-2.129,0.233
44826,103.461,-1.871,0.240
44827,103.395,-1.613,0.247
44828,103.313,-1.296,0.256
44829,103.232,-0.979,0.265
44830,103.157,-0.686,0.273
44831,103.082,-0.392,0.281
44832,103.032,-0.196,0.286
44833,102.447,0.000,0.298
44834,102.932,0.194,0.288
44835,102.881,0.390,0.283
44836,102.807,0.680,0.277
44837,102.732,0.971,0.270
44838,102.615,1.430,0.260
44839,102.497,1.889,0.250
44840,102.407,2.237,0.242
44841,102.093,2.531,0.238
44842,101.854,2.531,0.241
44843,101.706,2.531,0.243
44908,103.864,-2.530,0.219
44909,104.098,-2.530,0.216
44910,104.286,-2.530,0.214
44911,103.369,0.000,0.288
44912,102.948,2.531,0.229
44913,102.790,2.531,0.231
44914,102.561,2.531,0.233
44973,104.560,-2.530,0.211
44974,104.715,-2.530,0.210
44975,104.947,-2.530,0.207
44976,105.128,-2.335,0.210
44977,105.078,-2.139,0.215
44978,105.019,-1.910,0.222
44979,104.951,-1.645,0.229
44980,104.870,-1.326,0.238
44981,104.788,-1.008,0.247
44982,104.711,-0.706,0.255
44983,104.634,-0.404,0.264
44984,104.582,-0.202,0.269
44985,104.143,0.000,0.279
44986,104.479,0.197,0.270
44987,104.429,0.395,0.266
44988,104.353,0.690,0.260
44989,104.277,0.986,0.253
44990,104.161,1.436,0.243
44991,104.046,1.887,0.233
44992,103.963,2.209,0.226
44993,103.598,2.531,0.222
44994,103.419,2.531,0.224
44995,103.223,2.531,0.226
45058,105.417,-2.530,0.201
45059,105.656,-2.530,0.198
45060,105.846,-2.530,0.196
45061,104.917,0.000,0.270
45062,104.531,2.531,0.212
45063,104.406,2.531,0.213
45064,104.143,2.531,0.216
45127,106.077,-2.530,0.193
45128,106.201,-2.530,0.191
45129,106.464,-2.530,0.188
45130,106.675,-2.330,0.191
45131,106.624,-2.129,0.196
45132,106.558,-1.871,0.203
45133,106.492,-1.613,0.211
45134,106.410,-1.296,0.220
45135,106.329,-0.979,0.229
45136,106.254,-0.686,0.237
45137,106.179,-0.392,0.245
45138,106.129,-0.196,0.251
45139,105.544,0.000,0.263
45140,106.029,0.194,0.252
45141,105.979,0.390,0.248
45142,105.904,0.680,0.241
45143,105.830,0.971,0.235
45144,105.712,1.430,0.225
45145,105.594,1.889,0.215
45146,105.505,2.237,0.207
45147,105.190,2.531,0.204
45148,104.952,2.531,0.207
45149,104.803,2.531,0.209
45214,106.956,-2.530,0.182
45215,107.185,-2.530,0.179
45216,107.381,-2.530,0.177
45217,106.466,0.000,0.251
45218,106.047,2.531,0.193
45219,105.891,2.531,0.195
45220,105.660,2.531,0.198
45279,107.657,-2.530,0.173
45280,107.814,-2.530,0.171
45281,108.044,-2.530,0.169
45282,108.223,-2.328,0.172
45283,108.171,-2.125,0.177
45284,108.106,-1.870,0.184
45285,108.041,-1.615,0.192
45286,107.961,-1.302,0.200
45287,107.880,-0.989,0.209
45288,107.805,-0.692,0.218
45289,107.729,-0.396,0.226
45290,107.678,-0.198,0.231
45291,107.240,0.000,0.242
45292,107.577,0.197,0.233
45293,107.526,0.395,0.228
45294,107.450,0.690,0.222
45295,107.374,0.986,0.216
45296,107.259,1.436,0.206
45297,107.143,1.887,0.196
45298,107.060,2.209,0.189
45299,106.696,2.531,0.185
45300,106.516,2.531,0.187
45301,106.320,2.531,0.190
45364,108.514,-2.530,0.163
45365,108.753,-2.530,0.160
45366,108.943,-2.530,0.158
45367,108.014,0.000,0.232
45368,107.628,2.531,0.174
45369,107.503,2.531,0.175
45370,107.241,2.531,0.179
45433,109.174,-2.530,0.155
45434,109.298,-2.530,0.153
45435,109.561,-2.530,0.150
45436,109.772,-2.330,0.152
45437,109.721,-2.129,0.158
45438,109.655,-1.871,0.165
45439,109.589,-1.613,0.173
45440,109.508,-1.296,0.181
45441,109.426,-0.979,0.190
45442,109.351,-0.686,0.199
45443,109.276,-0.392,0.207
45444,109.226,-0.196,0.212
45445,108.641,0.000,0.225
45446,109.126,0.195,0.214
45447,109.076,0.391,0.209
45448,109.001,0.682,0.203
45449,108.926,0.974,0.197
45450,108.808,1.434,0.187
45451,108.690,1.893,0.177
45452,108.601,2.238,0.169
45453,108.288,2.531,0.166
45454,108.049,2.531,0.169
45455,107.900,2.531,0.170
45520,110.058,-2.530,0.143
45521,110.292,-2.530,0.140
45522,110.480,-2.530,0.138
45523,109.563,0.000,0.213
45524,109.142,2.531,0.156
45525,108.984,2.531,0.157
45526,108.755,2.531,0.160
45585,110.754,-2.530,0.134
45586,110.910,-2.530,0.132
45587,111.141,-2.530,0.129
45588,111.322,-2.335,0.131
45589,111.272,-2.139,0.137
45590,111.214,-1.910,0.143
45591,111.145,-1.645,0.151
45592,111.064,-1.326,0.160
45593,110.983,-1.008,0.169
45594,110.905,-0.706,0.178
45595,110.828,-0.404,0.186
45596,110.776,-0.202,0.192
45597,110.337,0.000,0.203
45598,110.674,0.197,0.193
45599,110.623,0.395,0.189
45600,110.547,0.690,0.183
45601,110.471,0.986,0.176
45602,110.356,1.436,0.167
45603,110.240,1.887,0.157
45604,110.157,2.209,0.150
45605,109.793,2.531,0.147
45606,109.613,2.531,0.150
45607,109.417,2.531,0.152
45670,111.611,-2.530,0.122
45671,111.850,-2.530,0.119
45672,112.041,-2.530,0.116
45673,111.112,0.000,0.192
45674,110.725,2.531,0.134
45675,110.600,2.531,0.136
45676,110.338,2.531,0.140
45739,112.271,-2.530,0.113
45740,112.395,-2.530,0.111
45741,112.658,-2.530,0.108
45742,112.870,-2.330,0.110
45743,112.818,-2.129,0.116
45744,112.752,-1.871,0.123
45745,112.686,-1.613,0.130
45746,112.605,-1.296,0.140
45747,112.524,-0.979,0.149
45748,112.449,-0.686,0.157
45749,112.374,-0.392,0.165
45750,112.323,-0.196,0.171
45751,111.738,0.000,0.184
45752,112.223,0.194,0.172
45753,112.173,0.390,0.168
45754,112.098,0.680,0.162
45755,112.024,0.971,0.156
45756,111.906,1.430,0.146
45757,111.788,1.889,0.136
45758,111.699,2.237,0.128
45759,111.385,2.531,0.125
45760,111.146,2.531,0.129
45761,110.998,2.531,0.131
45826,113.155,-2.530,0.101
45827,113.389,-2.530,0.098
45828,113.577,-2.530,0.095
45829,112.660,0.000,0.171
45830,112.241,2.531,0.114
45831,112.085,2.531,0.116
45832,111.854,2.531,0.119
45891,113.851,-2.530,0.092
45892,114.007,-2.530,0.089
45893,114.238,-2.530,0.086
45894,114.419,-2.335,0.089
45895,114.369,-2.139,0.094
45896,114.311,-1.910,0.101
45897,114.243,-1.645,0.108
45898,114.161,-1.326,0.117
45899,114.080,-1.008,0.127
45900,114.002,-0.706,0.135
45901,113.925,-0.404,0.144
45902,113.873,-0.202,0.149
45903,113.434,0.000,0.161
45904,113.771,0.197,0.151
45905,113.720,0.395,0.147
45906,113.644,0.690,0.140
45907,113.569,0.986,0.134
45908,113.453,1.436,0.124
45909,113.337,1.887,0.115
45910,113.255,2.209,0.108
45911,112.890,2.531,0.105
45912,112.711,2.531,0.107
45913,112.514,2.531,0.110
45976,114.708,-2.530,0.080
45977,114.947,-2.530,0.077
45978,115.138,-2.530,0.074
45979,114.209,0.000,0.150
45980,113.822,2.531,0.092
45981,113.698,2.531,0.094
45982,113.435,2.531,0.097
46045,115.368,-2.530,0.071
46046,115.492,-2.530,0.069
46047,115.755,-2.530,0.064
46048,115.967,-2.332,0.066
46049,115.917,-2.134,0.072
46050,115.851,-1.878,0.079
46051,115.785,-1.622,0.087
46052,115.702,-1.295,0.096
46053,115.618,-0.967,0.105
46054,115.544,-0.678,0.114
46055,115.470,-0.389,0.122
46056,115.420,-0.194,0.128
46057,114.835,0.000,0.141
46058,115.320,0.194,0.129
46059,115.270,0.390,0.125
46060,115.196,0.680,0.119
46061,115.121,0.971,0.113
46062,115.003,1.430,0.103
46063,114.885,1.889,0.093
46064,114.796,2.237,0.086
46065,114.482,2.531,0.083
46066,114.243,2.531,0.086
46067,114.095,2.531,0.088
46132,116.252,-2.530,0.057
46133,116.486,-2.530,0.053
46134,116.674,-2.530,0.050
46135,115.757,0.000,0.127
46136,115.339,2.531,0.071
46137,115.182,2.531,0.073
46138,114.951,2.531,0.076
46197,116.948,-2.530,0.046
46198,117.104,-2.530,0.044
46199,117.335,-2.530,0.040
46200,117.517,-2.335,0.043
46201,117.466,-2.139,0.048
46202,117.408,-1.910,0.055
46203,117.340,-1.645,0.063
46204,117.258,-1.326,0.072
46205,117.177,-1.008,0.081
46206,117.100,-0.706,0.090
46207,117.022,-0.404,0.098
46208,116.971,-0.202,0.104
46209,116.532,0.000,0.116
46210,116.868,0.197,0.106
46211,116.817,0.395,0.102
46212,116.742,0.690,0.095
46213,116.666,0.986,0.089
46214,116.550,1.436,0.080
46215,116.434,1.887,0.070
46216,116.352,2.209,0.063
46217,115.987,2.531,0.061
46218,115.808,2.531,0.063
46219,115.612,2.531,0.066
46282,117.805,-2.530,0.033
46283,118.044,-2.530,0.030
46284,118.235,-2.530,0.027
46285,117.306,0.000,0.104
46286,116.919,2.531,0.047
46287,116.795,2.531,0.049
46288,116.532,2.531,0.053
46351,118.465,-2.530,0.023
46352,118.590,-2.530,0.022
46353,118.852,-2.530,0.018
46354,119.064,-2.330,0.019
46355,119.012,-2.129,0.025
46356,118.946,-1.871,0.033
46357,118.880,-1.613,0.040
46358,118.799,-1.296,0.049
46359,118.718,-0.979,0.058
46360,118.643,-0.686,0.067
46361,118.568,-0.392,0.075
46362,118.518,-0.196,0.081
46363,117.933,0.000,0.095
46364,118.418,0.194,0.083
46365,118.367,0.390,0.078
46366,118.293,0.680,0.072
46367,118.218,0.971,0.066
46368,118.100,1.430,0.056
46369,117.983,1.889,0.047
46370,117.893,2.237,0.039
46371,117.579,2.531,0.037
46372,117.340,2.531,0.040
46373,117.192,2.531,0.043
46438,119.345,-2.530,0.010
46439,119.574,-2.530,0.007
46440,119.770,-2.530,0.004
46441,118.855,0.000,0.081
46442,118.434,2.531,0.024
46443,118.276,2.531,0.026
46444,118.047,2.531,0.030
46503,120.045,-2.530,-0.001
46504,120.201,-2.530,-0.003
46505,120.432,-2.530,-0.007
46506,120.614,-2.335,-0.005
46507,120.564,-2.139,0.001
46508,120.500,-1.892,0.008
46509,120.437,-1.645,0.015
46510,120.356,-1.326,0.024
46511,120.274,-1.008,0.034
46512,120.197,-0.706,0.043
46513,120.119,-0.404,0.051
46514,120.068,-0.202,0.057
46515,119.629,0.000,0.069
46516,119.965,0.197,0.059
46517,119.915,0.395,0.055
46518,119.839,0.690,0.049
46519,119.763,0.986,0.043
46520,119.647,1.436,0.033
46521,119.531,1.887,0.024
46522,119.449,2.209,0.017
46523,119.081,2.531,0.015
46524,118.898,2.531,0.017
46525,118.707,2.531,0.020
46588,120.902,-2.530,-0.015
46589,121.141,-2.530,-0.019
46590,121.332,-2.530,-0.022
46591,120.403,0.000,0.057
46592,120.016,2.531,0.000
46593,119.892,2.531,0.002
46594,119.629,2.531,0.006
46657,121.562,-2.530,-0.025
46658,121.687,-2.530,-0.028
46659,121.949,-2.530,-0.032
46660,122.161,-2.330,-0.030
46661,122.110,-2.129,-0.024
46662,122.043,-1.871,-0.017
46663,121.977,-1.613,-0.009
46664,121.896,-1.296,0.000
46665,121.815,-0.979,0.009
46666,121.740,-0.686,0.018
46667,121.665,-0.392,0.026
46668,121.615,-0.196,0.032
46669,121.030,0.000,0.047
46670,121.514,0.196,0.034
46671,121.464,0.392,0.030
46672,121.389,0.685,0.023
46673,121.313,0.978,0.017
46674,121.196,1.434,0.008
46675,121.079,1.890,-0.002
46676,120.990,2.237,-0.009
46677,120.676,2.531,-0.011
46678,120.437,2.531,-0.007
46679,120.289,2.531,-0.005
46744,122.446,-2.530,-0.040
46745,122.680,-2.530,-0.044
46746,122.873,-2.530,-0.047
46747,121.952,0.000,0.031
46748,121.533,2.531,-0.025
46749,121.377,2.531,-0.022
46750,121.146,2.531,-0.019
46809,123.096,-2.530,-0.051
46810,123.206,-2.530,-0.052
46811,123.354,-2.530,-0.055
46812,123.448,-2.317,-0.051
46813,123.393,-2.103,-0.045
46814,123.322,-1.825,-0.037
46815,123.251,-1.548,-0.029
46816,123.161,-1.196,-0.018
46817,123.071,-0.845,-0.008
46818,123.008,-0.598,-0.001
46819,122.945,-0.350,0.006
46820,122.900,-0.175,0.011
46821,122.597,0.000,0.021
46822,122.817,0.150,0.013
46823,122.778,0.300,0.010
46824,122.730,0.488,0.006
46825,122.682,0.676,0.003
46826,122.581,1.069,-0.006
46827,122.480,1.462,-0.014
46828,122.401,1.769,-0.020
46829,122.322,2.075,-0.027
46830,122.264,2.303,-0.031
46831,122.056,2.531,-0.034
46832,121.908,2.531,-0.031
46833,121.785,2.531,-0.029
46882,123.652,-2.530,-0.060
46883,123.801,-2.530,-0.062
46884,123.919,-2.530,-0.064
46885,123.113,0.000,0.012
46886,122.612,2.531,-0.043
46887,122.503,2.531,-0.041
46888,122.354,2.531,-0.038
46935,124.151,-2.530,-0.068
